Station,Date,Time,File.Name,Latitude_DD,Longitude_DD,CTD.serial,Bottom.Depth,pressure_db,Temperature_ITS90_DegC,Salinity_PSU,Density_sigma.theta.kg.m.3,Oxygen_GarciaGordon_umol.kg,Oxygen.Saturation_perc,Nitrogen.saturation..mg.l.,PAR.Irradiance,Fluorescence_mg_m3,Turbidity,Beam_attenuation,Beam_transmission
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,23.224,9.6359,31.5181,24.2937,283.80062,105.152,14.70621,1.1287,1.7204,NA,0.5888,86.3119
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,24.223,9.5897,31.4779,24.2697,284.16941,104.82,14.72401,0.92016,1.7422,NA,0.5877,86.3356
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,25.24,9.5172,31.5317,24.3233,284.5109,104.094,14.74013,0.74929,1.6868,NA,0.5864,86.3639
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,26.243,9.496,31.5419,24.3346,284.62189,103.897,14.74539,0.61189,1.7327,NA,0.591,86.2644
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,27.262,9.4881,31.5373,24.3323,284.68063,103.848,14.74821,0.50083,1.7395,NA,0.5873,86.3438
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,28.259,9.4745,31.543,24.3389,284.75378,103.807,14.7517,0.40891,1.3875,NA,0.6049,85.9646
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,29.281,9.483,31.5695,24.3583,284.64661,103.802,14.74646,0.33661,1.636,NA,0.591,86.2641
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,30.281,9.4886,31.5652,24.3541,284.62025,103.811,14.74522,0.28012,1.6489,NA,0.5606,86.9224
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,31.298,9.4454,31.5291,24.3327,284.96372,103.592,14.76179,0.23345,1.8707,NA,0.5449,87.2652
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,32.302,9.3483,31.5433,24.3591,285.54198,102.829,14.78938,0.19683,1.8665,NA,0.5788,86.5284
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,33.316,9.2682,31.5441,24.3722,286.04432,102.209,14.8134,0.16646,2.0224,NA,0.5907,86.2721
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,34.322,9.1854,31.5447,24.3857,286.56433,101.988,14.83825,0.14179,1.9313,NA,0.6169,85.71
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,35.34,9.1002,31.5176,24.3775,287.15954,101.789,14.86682,0.12172,1.3867,NA,0.6428,85.1537
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,36.34,8.9834,31.5337,24.4081,287.8677,101.225,14.9006,0.10669,1.5863,NA,0.6705,84.5664
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,37.358,8.9134,31.5327,24.4181,288.31638,100.645,14.92205,0.094988,1.562,NA,0.7048,83.8445
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,38.358,8.7837,31.4636,24.3836,289.29212,99.967,14.96895,0.086292,1.6513,NA,0.7256,83.4111
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,39.376,8.6016,31.5326,24.4649,290.3199,98.931,15.01778,0.079356,1.6139,NA,0.726,83.3999
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,40.379,8.5465,31.548,24.4851,290.64412,98.432,15.0332,0.074498,1.7749,NA,0.6873,84.2133
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,41.393,8.5059,31.5483,24.4914,290.90705,98.265,15.04576,0.070859,1.9374,NA,0.6625,84.7367
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,42.399,8.4762,31.5201,24.4736,291.15937,98.269,15.05794,0.067985,1.6577,NA,0.6534,84.9288
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,43.412,8.3882,31.5339,24.4975,291.70343,98.038,15.08387,0.065966,1.6585,NA,0.6742,84.488
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,44.418,8.3516,31.556,24.5201,291.89541,97.68,15.09294,0.064521,1.6646,NA,0.686,84.2387
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,45.43,8.3127,31.5496,24.5208,292.16327,97.387,15.10577,0.065011,1.9142,NA,0.6851,84.2571
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,46.439,8.2592,31.5357,24.5177,292.54309,97.024,15.12397,0.063567,1.683,NA,0.6949,84.0533
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,47.448,8.1685,31.5631,24.5523,293.08095,96.549,15.14954,0.062459,1.3725,NA,0.7066,83.8069
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,48.463,8.1342,31.5831,24.5729,293.26387,96.197,15.15819,0.061717,1.3809,NA,0.7136,83.6607
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,49.464,8.1247,31.5853,24.5761,293.32133,95.856,15.16092,0.061368,1.2695,NA,0.7195,83.5381
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,50.483,8.1145,31.5809,24.574,293.39771,95.698,15.16459,0.060931,1.3571,NA,0.7356,83.2015
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,51.486,8.06,31.5474,24.5556,293.82971,95.523,15.18535,0.060747,1.3861,NA,0.7263,83.3959
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,52.499,7.9053,31.5238,24.559,294.90681,94.768,15.23688,0.0605,1.3803,NA,0.7666,82.5622
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,53.508,7.7539,31.578,24.6228,295.8004,93.538,15.27931,0.060279,1.048,NA,0.9446,78.975
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,54.518,7.6951,31.6039,24.6514,296.13816,92.101,15.29533,0.06022,0.8171,NA,1.0304,77.2886
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,55.525,7.6677,31.6089,24.6591,296.31094,91.049,15.30355,0.060175,0.683,NA,1.0402,77.1021
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,56.54,7.6479,31.6067,24.6601,296.44904,90.879,15.31015,0.060142,0.629,NA,1.0419,77.068
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,57.539,7.6268,31.6123,24.6675,296.57833,90.964,15.3163,0.060044,0.5921,NA,1.0728,76.475
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,58.562,7.6072,31.6127,24.6705,296.70929,90.944,15.32255,0.059873,0.5465,NA,1.0697,76.5357
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,59.56,7.581,31.6092,24.6714,296.89357,90.735,15.33136,0.059903,0.5581,NA,1.1573,74.8823
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,60.578,7.5527,31.6169,24.6814,297.06772,90.356,15.33964,0.059878,0.6385,NA,1.2519,73.1308
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,61.583,7.5364,31.6167,24.6834,297.17844,89.93,15.34493,0.059917,0.7407,NA,1.4322,69.914
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,62.594,7.5002,31.6083,24.6818,297.44094,89.507,15.35749,0.05976,0.7332,NA,1.7245,64.9879
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,63.602,7.4656,31.6224,24.6976,297.64431,88.962,15.36713,0.0598,0.7109,NA,1.8325,63.2473
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,64.613,7.4469,31.6266,24.7035,297.76176,88.577,15.37273,0.059856,0.6444,NA,1.7732,64.1921
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,65.628,7.4387,31.6305,24.7076,297.80885,88.429,15.37496,0.059817,0.6052,NA,1.8131,63.5544
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,66.633,7.4357,31.6291,24.707,297.83238,88.57,15.37608,0.059837,0.6845,NA,1.8387,63.1495
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,67.643,7.427,31.6212,24.7019,297.90892,88.522,15.37977,0.059819,0.6605,NA,1.8491,62.985
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,68.652,7.4001,31.6222,24.7064,298.08894,88.368,15.38836,0.059843,0.6681,NA,1.9058,62.1044
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,69.665,7.3809,31.6326,24.7172,298.19631,88.151,15.39343,0.059874,0.625,NA,2.0726,59.561
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,70.671,7.3767,31.6297,24.7155,298.23121,87.901,15.39511,0.059888,0.6166,NA,2.1313,58.6968
AlongBay_12,2020-07-23,14:49,2020_07-23_alongbay_skb12_cast114_4141,59.712,-151.116, 4141,80,71.68,7.3635,31.629,24.7168,298.32277,87.686,15.39949,0.059935,0.6955,NA,2.2154,57.4738
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,1.025,13.7914,23.6868,17.5032,274.6137,109.323,14.29803,480.54,1.0698,NA,1.6774,65.7495
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,2.016,13.6427,24.108,17.8553,274.65265,108.572,14.29818,320.06,0.9217,NA,1.6714,65.8472
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,3.031,13.0534,26.5943,19.8821,273.24675,106.306,14.22071,190.4,0.8988,NA,1.9087,62.1176
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,4.033,11.2817,29.726,22.6235,277.43691,101.679,14.40888,121.03,1.132,NA,1.3358,71.7512
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,5.051,10.3993,30.5164,23.3884,281.13792,105.57,14.58288,83.999,1.6819,NA,0.7596,82.5987
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,6.053,10.1982,30.7378,23.5937,281.92375,111.583,14.61957,63.708,1.5606,NA,0.6681,84.6226
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,7.069,10.1383,30.821,23.6683,282.12134,112.72,14.6287,48.674,1.4251,NA,0.6911,84.1651
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,8.073,10.0312,30.8684,23.7229,282.68291,112.739,14.65537,38.162,1.4492,NA,0.6169,85.7085
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,9.089,9.811,30.916,23.7955,283.94427,111.493,14.71551,29.819,1.3701,NA,0.6122,85.8091
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,10.091,9.6713,30.9541,23.8475,284.73303,110.226,14.75309,23.234,1.2955,NA,0.6995,83.9574
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,11.107,9.5902,31.0724,23.9528,284.99677,108.967,14.76522,17.929,1.2222,NA,0.7378,83.1562
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,12.113,9.5296,31.0738,23.9635,285.37201,107.919,14.78315,13.71,1.3059,NA,0.7741,82.4082
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,13.123,9.3543,31.1148,24.023,286.38827,106.945,14.83157,10.469,1.4524,NA,0.9177,79.5076
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,14.134,9.2575,31.177,24.0867,286.87024,105.983,14.85437,7.8472,1.4716,NA,1.0153,77.5843
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,15.139,9.1991,31.1884,24.1047,287.21559,105.181,14.87083,5.7998,1.3821,NA,1.0899,76.1527
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,16.155,9.1152,31.25,24.1658,287.62001,104.526,14.88991,4.1981,1.4388,NA,1.0783,76.3713
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,17.157,9.0614,31.264,24.185,287.93246,104.023,14.90478,3.0284,1.2866,NA,1.1966,74.1508
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,18.173,9.0152,31.288,24.2108,288.17673,103.646,14.91636,2.1698,1.4206,NA,1.157,74.883
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,19.177,9.003,31.2882,24.2129,288.2541,103.477,14.92006,1.5382,1.3697,NA,1.2301,73.531
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,20.192,8.9955,31.2918,24.2168,288.29455,103.521,14.92198,1.1133,1.4682,NA,1.1619,74.7909
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,21.196,8.9838,31.2988,24.2241,288.35471,103.613,14.92482,0.8036,1.3799,NA,1.1301,75.3884
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,22.211,8.9606,31.3091,24.2357,288.48087,103.6,14.93081,0.58218,1.4009,NA,1.0774,76.3876
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,23.217,8.9343,31.3162,24.2452,288.63458,103.594,14.93813,0.43035,1.2321,NA,1.1462,75.0932
AlongBay_13,2020-07-23,15:00,2020_07-23_alongbay_skb13_cast115_4141,59.742,-151.057, 4141,26,24.171,8.8942,31.3285,24.2611,288.86539,103.494,14.94912,0.32101,1.4923,NA,1.3621,71.1032
4_1,2020-07-23,11:43,2020_07-23_t4_s01_cast102_4141,59.492,-151.65, 4141,15,1.001,10.889,31.444,24.0264,276.3561,85.25,14.3502,134.29,0.6197,NA,7.468,25.7076
4_1,2020-07-23,11:43,2020_07-23_t4_s01_cast102_4141,59.492,-151.65, 4141,15,2.021,10.3587,31.6029,24.241,279.21419,96.957,14.48643,134.79,0.9846,NA,1.147,76.2418
4_1,2020-07-23,11:43,2020_07-23_t4_s01_cast102_4141,59.492,-151.65, 4141,15,3.026,10.2969,31.5993,24.2487,279.5931,97.005,14.50458,109.24,1.0019,NA,1.0638,76.6488
4_1,2020-07-23,11:43,2020_07-23_t4_s01_cast102_4141,59.492,-151.65, 4141,15,4.037,10.2223,31.6388,24.2918,279.9651,96.626,14.52222,95.187,0.9851,NA,1.0674,76.5794
4_1,2020-07-23,11:43,2020_07-23_t4_s01_cast102_4141,59.492,-151.65, 4141,15,5.048,10.2041,31.6377,24.2941,280.07721,96.522,14.52759,93.274,1.0391,NA,1.0863,76.2192
4_1,2020-07-23,11:43,2020_07-23_t4_s01_cast102_4141,59.492,-151.65, 4141,15,6.053,10.1743,31.6364,24.2981,280.26033,96.418,14.53636,93.114,1.1136,NA,1.0354,77.2333
4_1,2020-07-23,11:43,2020_07-23_t4_s01_cast102_4141,59.492,-151.65, 4141,15,7.066,10.1456,31.6344,24.3013,280.43874,96.344,14.5449,97.218,1.1566,NA,0.9422,79.0482
4_1,2020-07-23,11:43,2020_07-23_t4_s01_cast102_4141,59.492,-151.65, 4141,15,8.085,10.0849,31.6464,24.3207,280.7829,96.027,14.56133,96.697,1.1844,NA,0.9413,79.0415
4_1,2020-07-23,11:43,2020_07-23_t4_s01_cast102_4141,59.492,-151.65, 4141,15,9.078,10.066,31.6556,24.331,280.87967,95.875,14.56592,86.104,1.18,NA,1.0018,77.8534
4_1,2020-07-23,11:43,2020_07-23_t4_s01_cast102_4141,59.492,-151.65, 4141,15,10.102,10.0571,31.663,24.3382,280.91898,96.026,14.56777,73.696,1.2719,NA,0.9472,78.9787
4_1,2020-07-23,11:43,2020_07-23_t4_s01_cast102_4141,59.492,-151.65, 4141,15,11.099,10.053,31.6522,24.3306,280.96555,96.178,14.57004,65.299,1.3189,NA,0.7706,82.4956
4_1,2020-07-23,11:43,2020_07-23_t4_s01_cast102_4141,59.492,-151.65, 4141,15,12.116,10.0289,31.6557,24.3372,281.10505,96.257,14.5767,56.083,1.4106,NA,0.7634,82.6263
4_1,2020-07-23,11:43,2020_07-23_t4_s01_cast102_4141,59.492,-151.65, 4141,15,13.123,10.0148,31.6635,24.3455,281.17557,95.9,14.58005,47.618,1.4843,NA,0.7498,82.9042
4_1,2020-07-23,11:43,2020_07-23_t4_s01_cast102_4141,59.492,-151.65, 4141,15,14.132,10.0124,31.6634,24.3459,281.19038,95.847,14.58076,40.392,1.5766,NA,0.7569,82.7504
4_1,2020-07-23,11:43,2020_07-23_t4_s01_cast102_4141,59.492,-151.65, 4141,15,15.1,10.0009,31.6612,24.3462,281.26458,95.82,14.58432,34.11,1.4877,NA,1.1045,76.1009
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,1.022,10.328,31.6659,24.2954,279.27286,96.781,14.48898,69.317,1.0581,NA,0.4951,88.359
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,2.018,10.326,31.6159,24.2568,279.38462,97.342,14.49453,74.367,0.9781,NA,0.5121,87.9828
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,3.028,10.2768,31.6316,24.2771,279.64976,97.372,14.50716,73.894,0.9129,NA,0.5191,87.8304
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,4.038,10.2485,31.6429,24.2908,279.79817,97.091,14.51421,73.886,1.0141,NA,0.5219,87.7688
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,5.052,10.2372,31.6473,24.296,279.85767,96.97,14.51704,75.777,1.1644,NA,0.5282,87.6301
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,6.054,10.2272,31.6425,24.294,279.92756,96.97,14.52041,87.609,1.2706,NA,0.5239,87.7239
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,7.069,10.2155,31.6499,24.3017,279.98379,96.899,14.52307,98.032,1.4257,NA,0.5251,87.6968
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,8.081,10.2137,31.6479,24.3004,279.99836,96.828,14.52378,88.313,1.5519,NA,0.5279,87.6378
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,9.081,10.2037,31.6479,24.3022,280.05908,96.925,14.52668,76.078,1.6372,NA,0.5367,87.4444
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,10.097,10.1926,31.6473,24.3036,280.12784,96.971,14.52997,64.731,1.7088,NA,0.5203,87.8034
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,11.095,10.1737,31.6484,24.3076,280.23984,96.982,14.53533,55.715,1.8608,NA,0.5187,87.8383
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,12.12,10.1442,31.6535,24.3164,280.40864,96.922,14.54338,46.762,2.0004,NA,0.5071,88.0944
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,13.123,10.1185,31.6468,24.3154,280.57833,96.943,14.55153,38.146,2,NA,0.4969,88.3181
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,14.135,10.0755,31.6564,24.3301,280.82042,96.866,14.56308,31.905,1.9641,NA,0.4729,88.8496
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,15.136,10.0482,31.6652,24.3415,280.96831,96.714,14.57012,26.754,1.9078,NA,0.4646,89.0352
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,16.153,10.0218,31.6769,24.3549,281.1063,96.613,14.57668,22.918,1.9735,NA,0.4535,89.2817
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,17.168,10.0111,31.6779,24.3575,281.16871,96.481,14.57966,19.065,1.8459,NA,0.4389,89.6066
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,18.165,9.9963,31.6808,24.3623,281.25377,96.42,14.58372,16.113,1.773,NA,0.4314,89.775
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,19.185,9.9851,31.6859,24.368,281.31168,96.502,14.58647,13.51,1.7428,NA,0.4281,89.8487
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,20.188,9.9796,31.6862,24.3692,281.34389,96.495,14.58801,11.372,1.739,NA,0.4273,89.8691
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,21.196,9.9734,31.6869,24.3708,281.38043,96.504,14.58976,9.6809,1.737,NA,0.4251,89.9166
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,22.21,9.9687,31.6896,24.3737,281.40418,96.534,14.59088,8.3277,1.6849,NA,0.4291,89.8267
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,23.214,9.9664,31.6899,24.3744,281.4173,96.548,14.59151,7.1154,1.6936,NA,0.4289,89.8312
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,24.254,9.9643,31.688,24.3731,281.43403,96.453,14.59232,5.9778,1.6665,NA,0.4244,89.9346
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,25.224,9.9605,31.6897,24.3751,281.45383,96.261,14.59326,5.1546,1.6476,NA,0.4369,89.6528
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,26.257,9.959,31.6911,24.3765,281.46062,96.435,14.59357,4.4739,1.6163,NA,0.4233,89.9578
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,27.253,9.957,31.6888,24.3751,281.47722,96.381,14.59438,3.7748,1.5806,NA,0.4279,89.8552
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,28.268,9.953,31.6909,24.3773,281.49753,96.516,14.59534,3.2182,1.6259,NA,0.4403,89.5772
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,29.273,9.9512,31.6901,24.3772,281.51019,96.368,14.59595,2.719,1.5617,NA,0.4268,89.8785
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,30.294,9.9465,31.689,24.377,281.54077,96.289,14.59742,2.2844,1.5877,NA,0.4259,89.9007
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,31.287,9.9421,31.6906,24.379,281.56443,96.413,14.59855,1.9289,1.5772,NA,0.432,89.7634
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,32.311,9.9355,31.6872,24.3774,281.61205,96.298,14.60084,1.6522,1.5697,NA,0.4266,89.8848
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,33.316,9.9262,31.6914,24.3822,281.6606,96.297,14.60315,1.3914,1.5457,NA,0.4286,89.838
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,34.31,9.9196,31.6823,24.3763,281.7193,96.346,14.60599,1.1963,1.5411,NA,0.4319,89.7646
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,35.347,9.8901,31.6848,24.3831,281.89429,96.201,14.61435,1.0225,1.5112,NA,0.4381,89.626
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,36.339,9.8726,31.685,24.386,282.00132,96.025,14.61948,0.85908,1.4408,NA,0.4529,89.2969
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,37.355,9.862,31.6899,24.3916,282.05656,95.916,14.62209,0.73243,1.4012,NA,0.4555,89.2365
4_2,2020-07-23,11:24,2020_07-23_t4_s02_cast101_4141,59.508,-151.65, 4141,96,38.355,9.8575,31.6877,24.3906,282.08848,95.84,14.62363,0.62852,1.4096,NA,0.4595,89.147
