KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
FILE CREATED:,11/21/22 22:46,,,,,,,,,,,,,
,,,,,,,,,,,,,,
10/20/22,21:00:00,0,Homer Deep,11.656,89.2,8.43,29.94,46.452,0.96,1.192,7.88,-73.1,9.346,5.77
10/25/22,5:00:28,0,Homer Deep,11.365,95.8,9.31,29.02,45.255,1.2,1.188,7.94,-75.8,8.368,5.78
10/25/22,8:45:29,0,Homer Deep,8.484,94.5,9.42,28.33,44.367,3.09,1.189,7.9,-73.5,7.476,5.79
10/30/22,6:15:24,0,Homer Deep,13.062,89.4,8.64,30.24,46.979,4.54,1.189,7.89,-73.1,8.322,5.79
11/3/22,16:15:00,0,Homer Deep,9.401,91.4,9.05,30.57,47.579,4.43,NaN,7.87,-71.9,7.136,5.23
11/6/22,13:15:00,0,Homer Deep,14.355,93.3,9.55,30.15,47.183,7.54,NaN,7.88,-72,5.82,4.25
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.248,91.4,8.93,29.32,45.728,3.35,NaN,NA,-72.9,8.161,5.65
,,,STANDARD DEVIATION:,1.576,2.8,0.59,0.7,1.063,3.27,NaN,0.02,1.4,1.717,0.37
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/12/22,17:45:00,0,Homer Deep,12.717,89.5,8.46,28.64,44.581,1.92,1.185,7.9,-74.2,9.738,5.6
10/15/22,5:00:00,0,Homer Deep,12.767,92.9,8.99,28.15,43.978,2.27,1.186,7.89,-73.4,8.797,5.71
10/18/22,21:00:00,0,Homer Deep,12.157,86.9,8.23,29.67,46.066,1.39,1.182,7.85,-71.1,9.361,5.76
10/19/22,15:30:00,0,Homer Deep,10.85,88,8.32,29.84,46.301,1.04,1.183,7.86,-72,9.417,5.76
10/19/22,19:15:00,0,Homer Deep,11.342,88.2,8.34,30.01,46.538,0.94,1.186,7.87,-72.3,9.362,5.76
10/20/22,2:45:00,0,Homer Deep,10.198,91.2,8.67,29.53,45.881,1.43,1.182,7.88,-73,9.206,5.76
10/24/22,21:45:27,0,Homer Deep,9.009,95,9.39,28.34,44.34,3.32,1.195,7.91,-74.3,7.872,5.78
10/25/22,5:15:26,0,Homer Deep,10.965,95.7,9.3,29.02,45.242,1.98,1.2,7.93,-75.7,8.4,5.78
10/25/22,9:00:28,0,Homer Deep,8.726,94.1,9.37,28.35,44.399,3.44,1.188,7.9,-73.4,7.534,5.79
10/28/22,5:00:27,0,Homer Deep,13.659,90.6,8.78,29.68,46.191,2.8,1.19,7.9,-73.8,8.319,5.79
10/30/22,6:30:24,0,Homer Deep,13.001,89.5,8.64,30.29,47.047,4.52,1.191,7.89,-73.1,8.353,5.79
11/1/22,0:30:23,0,Homer Deep,9,91.2,9.14,29.82,46.563,4.62,1.19,7.87,-72.1,6.807,5.8
11/6/22,3:15:00,0,Homer Deep,11.829,95,10.47,29.88,47.343,13.91,NaN,7.84,-69.8,2.922,4.39
,,,,,,,,,,,,,,
,,,MEAN VALUE:,10.756,91.9,8.98,28.1,43.954,3.44,NaN,NA,-73.2,8.445,5.58
,,,STANDARD DEVIATION:,1.531,2.2,0.41,1.48,2.138,1.12,NaN,0.02,1.4,1.238,0.29
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/12/22,18:00:00,0,Homer Deep,12.373,89.7,8.5,28.46,44.334,1.76,1.199,7.91,-74.3,9.681,5.61
10/12/22,18:15:00,0,Homer Deep,12.016,89.7,8.58,27.98,43.685,2.76,1.182,7.89,-73.6,9.397,5.61
10/12/22,18:30:00,0,Homer Deep,11.647,92.8,9.23,26.21,41.284,4.7,1.192,7.88,-72.8,8.166,5.61
10/12/22,18:45:00,0,Homer Deep,11.244,92.8,9.24,26.18,41.239,4.26,1.195,7.87,-72.3,8.139,5.61
10/12/22,19:00:00,0,Homer Deep,10.82,92.5,9.19,26.26,41.35,4.04,1.184,7.88,-72.6,8.207,5.61
10/12/22,19:15:00,0,Homer Deep,10.396,92.2,9.18,26.24,41.326,4.53,1.197,7.87,-72.4,8.162,5.62
10/12/22,19:30:00,0,Homer Deep,9.961,92.3,8.97,27.04,42.396,3.46,1.183,7.91,-74.2,8.95,5.62
10/12/22,19:45:00,0,Homer Deep,9.537,93.8,9.12,26.89,42.167,5.21,1.193,7.92,-75.2,8.994,5.63
10/12/22,20:00:00,0,Homer Deep,9.132,93.9,9.13,26.87,42.147,3.27,1.191,7.93,-75.7,9.011,5.62
10/12/22,20:15:00,0,Homer Deep,8.763,94.5,9.17,26.92,42.216,3.57,1.184,7.94,-75.9,9.035,5.63
10/12/22,20:30:00,0,Homer Deep,8.437,95,9.22,26.93,42.224,2.86,1.184,7.92,-75.1,9.065,5.64
10/16/22,13:45:00,0,Homer Deep,11.147,88.5,8.37,29.53,45.867,1.28,1.189,7.86,-72,9.465,5.73
10/17/22,11:45:00,0,Homer Deep,11.349,87.5,8.26,29.99,46.506,2.78,1.193,7.86,-72,9.418,5.74
10/19/22,23:00:00,0,Homer Deep,12.29,88,8.32,30.02,46.567,2.17,1.181,7.87,-72.3,9.336,5.76
10/21/22,8:00:00,0,Homer Deep,10.226,90.5,8.59,29.71,46.132,2.22,1.187,7.9,-73.8,9.268,5.77
10/22/22,9:45:30,0,Homer Deep,11.473,92.4,8.96,28.95,45.13,2.95,1.189,7.87,-72.2,8.536,5.78
10/24/22,18:00:27,0,Homer Deep,8.963,94.4,9.46,28.13,44.107,4.32,1.195,7.88,-72.7,7.311,5.78
10/27/22,14:00:27,0,Homer Deep,14.188,90.9,8.8,29.68,46.182,4.14,1.188,7.9,-73.5,8.381,5.79
11/4/22,22:30:00,0,Homer Deep,12.663,92.7,9.55,30.09,47.127,2.99,NaN,7.86,-71.4,5.575,4.77
11/5/22,5:15:00,0,Homer Deep,8.493,93,9.77,29.98,47.1,5.58,1.19,7.86,-70.9,4.798,4.72
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.142,92.2,9.15,29.35,45.843,4.91,NaN,NA,-72.9,7.5,5.53
,,,STANDARD DEVIATION:,2.097,2,0.52,0.82,1.289,4.29,NaN,0.03,1.8,1.844,0.55
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/12/22,20:45:00,0,Homer Deep,8.16,94.9,9.21,26.97,42.275,2.15,1.19,7.93,-75.6,9.059,5.63
10/13/22,6:30:00,0,Homer Deep,12.344,88.6,8.38,28.89,44.947,2.14,1.189,7.9,-73.8,9.64,5.66
10/16/22,3:00:00,0,Homer Deep,10.529,91.2,8.76,28.62,44.614,2.48,1.184,7.87,-72.3,9.044,5.73
10/22/22,6:15:30,0,Homer Deep,8.673,93.9,9.1,28.97,45.16,3.15,1.189,7.88,-72.7,8.498,5.77
10/25/22,1:45:27,0,Homer Deep,14.141,92.2,8.87,29.5,45.888,3.17,1.199,7.91,-74.1,8.709,5.79
10/25/22,5:30:27,0,Homer Deep,10.559,95.6,9.3,29.01,45.228,2.4,1.187,7.94,-75.7,8.392,5.78
10/25/22,9:15:28,0,Homer Deep,9.018,94.3,9.42,28.29,44.326,3.41,1.189,7.9,-73.4,7.41,5.79
10/26/22,15:30:25,0,Homer Deep,14.364,89.5,8.54,29.94,46.486,3.85,1.195,7.9,-73.6,8.939,5.79
10/27/22,18:00:26,0,Homer Deep,11.713,92.3,9.02,29.21,45.55,3.86,1.188,7.91,-74.3,8.081,5.79
10/28/22,5:15:27,0,Homer Deep,13.484,90.8,8.81,29.63,46.121,2.58,1.19,7.9,-73.8,8.28,5.79
10/30/22,6:45:24,0,Homer Deep,12.883,89.4,8.64,30.23,46.969,4.78,1.2,7.89,-73,8.281,5.8
10/30/22,22:00:25,0,Homer Deep,9.53,90.3,8.85,30.01,46.71,3.27,1.192,7.88,-72.8,7.757,5.8
10/31/22,13:15:22,0,Homer Deep,10.281,91.8,9.36,29.66,46.431,5.86,1.193,7.87,-71.7,6.174,5.8
11/2/22,11:15:23,0,Homer Deep,12.463,91.6,9.28,29.94,46.814,4.75,1.19,7.87,-71.6,6.305,5.8
11/4/22,4:15:00,0,Homer Deep,8.726,93,9.62,30.15,47.236,14.45,NaN,7.85,-70.7,5.423,4.93
11/5/22,17:15:00,0,Homer Deep,8.637,94.6,10.65,29.78,47.414,17.98,NaN,7.81,-67.8,2.043,4.5
11/7/22,1:15:00,0,Homer Deep,13.909,94,9.71,30.1,47.164,3.11,NaN,7.88,-72.3,5.462,3.85
,,,,,,,,,,,,,,
,,,MEAN VALUE:,10.78,91.3,8.98,29.39,45.855,3.51,NaN,NA,-72.5,7.843,5.44
,,,STANDARD DEVIATION:,1.992,2.5,0.51,0.99,1.494,1.63,NaN,0.02,1.3,1.527,0.55
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/12/22,22:00:00,0,Homer Deep,7.596,94,9.1,26.95,42.249,2.02,1.199,7.93,-75.7,9.15,5.65
10/13/22,13:45:00,0,Homer Deep,12.48,88.9,8.42,28.89,44.96,2.23,1.189,7.89,-73.6,9.567,5.67
10/16/22,6:45:00,0,Homer Deep,12.412,88.3,8.33,29.72,46.118,1.61,1.187,7.87,-72.1,9.526,5.73
10/19/22,1:00:00,0,Homer Deep,10.697,87.7,8.35,29.4,45.696,2.36,1.192,7.84,-70.8,9.197,5.75
10/21/22,4:45:00,0,Homer Deep,9.252,89.5,8.48,29.85,46.319,0.87,1.191,7.89,-73.4,9.298,5.77
10/24/22,7:00:26,0,Homer Deep,8.226,94.8,9.49,28.07,44.01,4.88,1.183,7.88,-72.4,7.357,5.78
10/31/22,5:45:22,0,Homer Deep,12.383,90.8,9,29.89,46.601,4.32,1.195,7.87,-72.2,7.293,5.79
11/1/22,8:30:24,0,Homer Deep,12.735,89.7,8.83,30.06,46.811,5.6,1.189,7.87,-72.2,7.54,5.8
11/3/22,23:15:00,0,Homer Deep,12.876,92.9,9.37,30.3,47.305,5.6,NaN,7.87,-71.6,6.429,5
11/4/22,14:15:00,0,Homer Deep,11.831,93,9.54,30.15,47.187,4.31,NaN,7.86,-71.2,5.759,4.87
11/6/22,20:15:00,0,Homer Deep,8.097,94.3,9.82,30.06,47.152,4.81,NaN,7.87,-71.8,5.159,4
,,,,,,,,,,,,,,
,,,MEAN VALUE:,10.165,91.8,8.97,29.24,45.601,4.93,NaN,NA,-73.6,8.1,5.61
,,,STANDARD DEVIATION:,1.779,3,0.34,0.93,1.376,4.91,NaN,0.02,1.3,1.114,0.45
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/12/22,22:30:00,0,Homer Deep,7.748,94,9.14,26.96,42.279,2.04,1.194,7.92,-75.2,8.964,5.65
10/16/22,21:30:00,0,Homer Deep,11.152,88.2,8.34,29.69,46.082,1.28,1.186,7.86,-72.1,9.451,5.73
10/21/22,1:15:00,0,Homer Deep,11.985,90,8.51,29.9,46.389,1.13,1.189,7.89,-73.7,9.358,5.76
10/21/22,23:00:30,0,Homer Deep,12.725,92.7,8.84,29.53,45.902,2.7,1.19,7.89,-73.5,9.098,5.77
10/25/22,17:00:27,0,Homer Deep,11.545,95.3,9.32,28.9,45.105,2.77,1.189,7.93,-75.3,8.154,5.79
10/25/22,20:45:25,0,Homer Deep,7.31,95,9.41,28.5,44.587,2.76,1.188,7.91,-74.3,7.696,5.79
10/26/22,23:15:26,0,Homer Deep,8.804,94.1,9.22,28.95,45.176,2.78,1.194,7.92,-74.9,8.088,5.79
10/29/22,19:30:24,0,Homer Deep,11.534,90.7,8.94,29.51,46.027,5.43,1.193,7.89,-73.2,7.609,5.8
11/3/22,2:45:22,0,Homer Deep,9.204,92.6,9.28,30.34,47.32,11.57,1.188,7.86,-71.6,6.681,5.81
11/6/22,8:30:00,0,Homer Deep,9.647,85.4,8.73,30.13,47.142,16.82,NaN,7.87,-71.7,5.899,4.27
,,,,,,,,,,,,,,
,,,MEAN VALUE:,10.811,91.2,8.91,29.33,45.731,2.68,NaN,NA,-72.6,8.147,5.52
,,,STANDARD DEVIATION:,1.745,2.3,0.47,0.77,1.167,1.34,NaN,0.02,1.3,1.464,0.49
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/12/22,22:45:00,0,Homer Deep,7.893,93.3,8.94,27.71,43.304,1.62,1.192,7.93,-75.5,9.426,5.65
10/13/22,6:45:00,0,Homer Deep,12.042,90.1,8.55,28.65,44.619,1.96,1.189,7.9,-74.2,9.567,5.66
10/15/22,16:15:00,0,Homer Deep,13,89.6,8.49,29.13,45.298,1.85,1.184,7.87,-72.5,9.483,5.72
10/16/22,3:15:00,0,Homer Deep,10.721,89.3,8.5,29.03,45.176,2.64,1.195,7.86,-72,9.327,5.72
10/18/22,6:45:00,0,Homer Deep,11.256,86.2,8.14,29.86,46.326,0.94,1.183,7.84,-71,9.471,5.75
10/18/22,21:30:00,0,Homer Deep,12.111,88.9,8.4,29.78,46.223,0.71,1.182,7.87,-72.3,9.428,5.75
10/19/22,19:45:00,0,Homer Deep,11.566,88.1,8.32,30.02,46.552,0.78,1.186,7.87,-72.3,9.371,5.76
10/22/22,6:30:29,0,Homer Deep,8.692,93.9,9.11,28.95,45.143,3.79,1.196,7.88,-72.6,8.496,5.77
10/24/22,18:30:26,0,Homer Deep,8.261,94.1,9.53,27.88,43.798,4.64,1.198,7.86,-71.3,6.914,5.78
10/25/22,2:00:26,0,Homer Deep,14.187,91.4,8.8,29.46,45.831,3.21,1.184,7.91,-74.2,8.706,5.78
10/27/22,18:15:27,0,Homer Deep,11.297,92.7,9.1,29.14,45.474,4.09,1.191,7.91,-74.2,7.895,5.79
11/1/22,1:00:24,0,Homer Deep,8.842,92,9.36,29.74,46.531,4.35,1.189,7.87,-72,6.212,5.8
11/4/22,1:00:00,0,Homer Deep,11.879,92.8,9.34,30.34,47.349,3.03,NaN,7.87,-71.8,6.498,4.98
11/4/22,7:45:00,0,Homer Deep,10.169,92.9,9.56,30.13,47.187,4.56,1.182,7.86,-71.3,5.608,4.92
11/6/22,22:00:00,0,Homer Deep,10.242,93,9.53,30.13,47.15,1.99,NaN,7.88,-72.2,5.806,4
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.156,92.9,9.33,29.38,45.985,5.19,NaN,NA,-72.6,7.062,5.46
,,,STANDARD DEVIATION:,1.984,1.9,0.76,0.88,1.468,5.8,NaN,0.04,2.5,2.688,0.52
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/12/22,23:45:00,0,Homer Deep,8.826,93.5,8.98,27.62,43.179,2.24,1.194,7.93,-75.6,9.329,5.65
10/20/22,18:15:00,0,Homer Deep,10.132,92.8,8.86,29.32,45.601,1.69,1.183,7.89,-73.2,9.122,5.76
10/25/22,13:30:27,0,Homer Deep,14.586,94.5,9.23,28.88,45.077,3.06,1.194,7.92,-74.8,8.202,5.78
10/28/22,5:45:27,0,Homer Deep,12.998,91.3,8.89,29.51,45.965,2.27,1.188,7.9,-73.8,8.171,5.79
11/2/22,0:15:24,0,Homer Deep,10.301,91.7,9.32,29.88,46.733,4.66,1.191,7.86,-71.5,6.211,5.8
11/3/22,8:45:00,0,Homer Deep,12.145,90.2,8.86,30.65,47.65,3.19,1.187,7.87,-72,7.484,5.15
11/6/22,5:15:00,0,Homer Deep,9.102,96.2,11.15,29.76,47.692,19.23,NaN,7.8,-67.3,0.917,4.31
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.222,90.5,8.68,29.36,45.689,2.27,1.186,NA,-73.1,8.877,5.75
,,,STANDARD DEVIATION:,1.367,1.7,0.27,0.58,0.83,1.32,0.004,0.02,0.9,0.746,0.05
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/13/22,2:00:00,0,Homer Deep,11.943,89.8,8.51,28.64,44.604,1.56,1.181,7.9,-74.1,9.621,5.65
10/14/22,17:30:00,0,Homer Deep,13.454,91.9,8.83,28.28,44.132,1.86,1.192,7.9,-74.1,9.129,5.7
10/16/22,13:00:00,0,Homer Deep,10.929,88.2,8.35,29.4,45.686,1.46,1.184,7.86,-71.6,9.441,5.73
10/17/22,11:00:00,0,Homer Deep,11.549,88.1,8.31,30.01,46.538,0.98,1.184,7.87,-72.1,9.409,5.74
10/20/22,2:00:00,0,Homer Deep,10.715,89.9,8.51,29.8,46.252,0.84,1.183,7.88,-73,9.333,5.76
10/21/22,7:15:00,0,Homer Deep,9.692,91.1,8.65,29.69,46.105,1.73,1.182,7.9,-74,9.245,5.77
10/22/22,5:15:29,0,Homer Deep,9,93.8,9.1,29.04,45.265,3.47,1.191,7.88,-72.7,8.503,5.77
10/29/22,14:30:26,0,Homer Deep,13.038,91.2,9.04,29.36,45.836,4.98,1.189,7.9,-73.6,7.418,5.79
10/30/22,21:00:25,0,Homer Deep,10.673,90.3,8.83,30.06,46.78,3.53,1.191,7.89,-72.9,7.793,5.8
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.354,91.7,8.93,29.46,45.903,2.98,NaN,NA,-72.8,8.196,5.63
,,,STANDARD DEVIATION:,1.812,2.4,0.44,0.74,1.093,1.48,NaN,0.02,1,1.219,0.28
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/13/22,2:30:00,0,Homer Deep,12.615,89.7,8.48,28.71,44.692,1.37,1.191,7.9,-74.2,9.697,5.65
10/16/22,13:30:00,0,Homer Deep,11.06,88.5,8.36,29.56,45.899,1.47,1.191,7.86,-72.1,9.473,5.73
10/17/22,11:30:00,0,Homer Deep,11.411,87.8,8.29,29.98,46.502,1.27,1.184,7.86,-72,9.421,5.74
10/21/22,7:45:00,0,Homer Deep,10.038,91.7,8.72,29.67,46.075,1.89,1.186,7.9,-73.9,9.207,5.77
10/22/22,13:15:27,0,Homer Deep,13.405,95.7,9.29,28.88,45.04,2.84,1.193,7.9,-74,8.502,5.77
10/23/22,19:15:28,0,Homer Deep,8.013,95,9.56,27.87,43.751,5.05,1.196,7.87,-71.9,7.194,5.78
10/27/22,13:45:26,0,Homer Deep,13.944,91.9,8.97,29.37,45.779,4.46,1.199,7.9,-73.5,8.107,5.79
10/31/22,9:00:27,0,Homer Deep,12.054,91,9,29.89,46.588,2.52,1.193,7.88,-72.7,7.412,5.8
11/3/22,5:00:00,0,Homer Deep,8.856,92.2,9.14,30.51,47.496,5.43,NaN,7.88,-72.2,7.095,5.39
11/4/22,14:00:00,0,Homer Deep,12.142,93.2,9.54,30.17,47.205,3.51,NaN,7.86,-71.2,5.847,4.87
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.257,92.3,9.13,29.08,45.45,3.81,NaN,NA,-72.7,7.766,5.54
,,,STANDARD DEVIATION:,1.494,2.5,0.68,0.91,1.451,4.59,NaN,0.02,1.6,2.291,0.45
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/13/22,3:15:00,0,Homer Deep,13.329,87.5,8.23,29.31,45.526,1.49,1.189,7.89,-73.3,9.762,5.65
10/13/22,21:15:00,0,Homer Deep,8.616,91.9,9.11,26.8,42.131,2.51,1.186,7.87,-72.3,8.118,5.68
10/14/22,8:00:00,0,Homer Deep,11.263,90.6,8.64,28.72,44.736,1.72,1.197,7.9,-73.8,9.309,5.7
10/14/22,18:45:00,0,Homer Deep,12.471,90.5,8.62,28.74,44.751,1.96,1.183,7.9,-73.8,9.404,5.7
10/20/22,7:00:00,0,Homer Deep,10.173,94.5,9.07,28.88,44.991,0.9,1.186,7.9,-74.2,8.992,5.76
10/20/22,14:30:00,0,Homer Deep,11.474,88.9,8.4,29.88,46.354,0.93,1.183,7.89,-73.4,9.369,5.77
10/21/22,15:45:00,0,Homer Deep,10.744,93.3,8.9,29.66,46.085,2.74,1.187,7.89,-73.6,9.028,5.77
10/22/22,14:00:29,0,Homer Deep,12.977,95.5,9.27,28.86,45.008,3.04,1.191,7.9,-73.9,8.479,5.78
10/24/22,11:00:29,0,Homer Deep,12.108,94.5,9.43,28.14,44.101,3.52,1.191,7.89,-73.2,7.513,5.78
11/2/22,7:45:22,0,Homer Deep,12.052,91.8,9.25,30.05,46.919,4.12,1.195,7.87,-71.9,6.57,5.8
11/5/22,5:30:00,0,Homer Deep,8.393,92.7,9.65,30.13,47.254,4.22,1.186,7.86,-71.3,5.141,4.73
11/6/22,3:30:00,0,Homer Deep,11.49,96,10.96,29.78,47.546,18.61,NaN,7.82,-68.2,1.503,4.38
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.312,91.1,9.03,29.25,45.7,5.53,NaN,NA,-72.2,7.624,5.65
,,,STANDARD DEVIATION:,1.274,3.1,0.69,0.7,1.053,6.61,NaN,0.02,1.5,2.102,0.37
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/13/22,3:45:00,0,Homer Deep,13.591,88.1,8.33,28.92,44.983,1.97,1.195,7.89,-73.5,9.662,5.65
10/14/22,19:15:00,0,Homer Deep,11.994,93.4,8.99,28.1,43.873,2.3,1.184,7.91,-74.6,9.105,5.7
10/17/22,16:30:00,0,Homer Deep,11.662,85.6,8.08,29.84,46.291,1,1.187,7.85,-71.3,9.452,5.74
10/20/22,15:00:00,0,Homer Deep,11.137,85.8,8.11,29.87,46.348,1.18,1.189,7.88,-72.6,9.368,5.76
10/20/22,22:15:00,0,Homer Deep,12.407,89.7,8.48,29.93,46.437,0.62,1.185,7.89,-73.2,9.349,5.77
10/22/22,18:15:28,0,Homer Deep,8.663,95.6,9.32,28.63,44.696,5.02,1.2,7.89,-73.1,8.374,5.77
10/23/22,9:15:27,0,Homer Deep,10.244,92.3,9.2,28.19,44.175,6.95,1.195,7.85,-70.9,7.514,5.78
10/26/22,5:00:28,0,Homer Deep,12.39,91.6,8.82,29.59,46.03,2.65,1.192,7.9,-74.1,8.644,5.79
10/29/22,8:45:23,0,Homer Deep,10.473,92.9,9.98,28.46,45.029,25.86,1.195,7.85,-70.2,4.299,5.8
10/31/22,21:45:25,0,Homer Deep,11.213,92.4,9.41,29.68,46.454,5.49,1.189,7.87,-71.9,6.17,5.8
11/2/22,19:45:22,0,Homer Deep,12.034,91.5,9.22,29.99,46.846,4.28,1.193,7.86,-71.5,6.552,5.8
11/5/22,21:00:00,0,Homer Deep,9.931,95,10.44,29.82,47.237,9.07,NaN,7.84,-69.7,3.001,4.45
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.825,91.5,9.1,29.5,46.088,4.15,NaN,NA,-71.9,7.394,5.51
,,,STANDARD DEVIATION:,1.659,2.8,0.66,0.59,0.966,2.25,NaN,0.02,1.5,2.059,0.53
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/13/22,4:30:00,0,Homer Deep,13.697,86.4,8.11,29.66,46.022,1.96,1.192,7.88,-72.9,9.78,5.65
10/16/22,19:15:00,0,Homer Deep,12.386,88.1,8.32,29.72,46.127,1.74,1.183,7.86,-71.9,9.445,5.73
10/18/22,11:45:00,0,Homer Deep,11.836,85.8,8.09,29.88,46.35,1.25,1.184,7.85,-71.1,9.464,5.75
10/19/22,6:15:00,0,Homer Deep,10.418,94.1,9.03,28.84,44.939,1.81,1.182,7.91,-74.2,9.007,5.75
10/23/22,2:30:27,0,Homer Deep,12.705,94.9,9.33,28.46,44.491,5.57,1.181,7.88,-72.5,8.023,5.78
10/23/22,10:00:29,0,Homer Deep,11.237,92.2,9.21,28.25,44.264,6.69,1.189,7.84,-70.6,7.411,5.78
10/23/22,13:45:29,0,Homer Deep,13.842,92.1,8.95,29.23,45.549,4.11,1.191,7.89,-73.2,8.354,5.78
10/26/22,2:00:28,0,Homer Deep,14.077,91,8.73,29.84,46.373,4.65,1.189,7.89,-73.5,8.721,5.79
